category,title,emoji,bytes,bundled,local_path,source_url,used_in
"soundtrack-library","Rain","","58775229","false","media/music-library/rain-e5693bca4c349a40027db270f904aa1e.mp3","https://user.uploads.dev/file/e5693bca4c349a40027db270f904aa1e.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Running From Guards","","60908877","false","media/music-library/running-from-guards-885d2084b931c92b011e2fcd456a0599.mp3","https://user.uploads.dev/file/885d2084b931c92b011e2fcd456a0599.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Sailing the Astral Sea","","57044445","false","media/music-library/sailing-the-astral-sea-0e1b5396e87804e8aa1238c4dec6c91d.mp3","https://user.uploads.dev/file/0e1b5396e87804e8aa1238c4dec6c91d.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Sea Adventure","","61552077","false","media/music-library/sea-adventure-2d07b5edecb32ce432ca46a875cbaa3d.mp3","https://user.uploads.dev/file/2d07b5edecb32ce432ca46a875cbaa3d.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Seaside Town","","62776893","false","media/music-library/seaside-town-56c1ba6f3b7b2f10766d3f9d02227a27.mp3","https://user.uploads.dev/file/56c1ba6f3b7b2f10766d3f9d02227a27.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Session Zero","","61891173","false","media/music-library/session-zero-7be392662137fdc89686fbac8f6e54ff.mp3","https://user.uploads.dev/file/7be392662137fdc89686fbac8f6e54ff.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Sewers","","61529469","false","media/music-library/sewers-2f7ddf97693e964100602972c7ede414.mp3","https://user.uploads.dev/file/2f7ddf97693e964100602972c7ede414.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Shadowfell","","56077413","false","media/music-library/shadowfell-fb8ad956edf70344073007d225a76f50.mp3","https://user.uploads.dev/file/fb8ad956edf70344073007d225a76f50.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Shady Alley","","62855829","false","media/music-library/shady-alley-35553ab80fd33abfaee013321e0f3337.mp3","https://user.uploads.dev/file/35553ab80fd33abfaee013321e0f3337.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Shady Tavern","","54381525","false","media/music-library/shady-tavern-f1177784c4a53831585ed615ab3ab2d9.mp3","https://user.uploads.dev/file/f1177784c4a53831585ed615ab3ab2d9.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Ship","","57627669","false","media/music-library/ship-4f3eabd0299a8162a02868428dfa2504.mp3","https://user.uploads.dev/file/4f3eabd0299a8162a02868428dfa2504.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Ship Combat","","65302965","false","media/music-library/ship-combat-891e2012bafd6f1886bf2c19c41f6195.mp3","https://user.uploads.dev/file/891e2012bafd6f1886bf2c19c41f6195.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Skeleton Battle","","57721269","false","media/music-library/skeleton-battle-f8de207caf306764df80c95ac6e08bc9.mp3","https://user.uploads.dev/file/f8de207caf306764df80c95ac6e08bc9.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Small City","","64977237","false","media/music-library/small-city-4141163a7b925dc626ac24830cd690c7.mp3","https://user.uploads.dev/file/4141163a7b925dc626ac24830cd690c7.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Stonehill Inn","","63780237","false","media/music-library/stonehill-inn-bf4bdfb9f68de7d4ad4d892010590384.mp3","https://user.uploads.dev/file/bf4bdfb9f68de7d4ad4d892010590384.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Struggle in the Jungle","","64536141","false","media/music-library/struggle-in-the-jungle-8f9a529ab2398c33e6ffc57066b3d04a.mp3","https://user.uploads.dev/file/8f9a529ab2398c33e6ffc57066b3d04a.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Suspense","","60056997","false","media/music-library/suspense-035942cf53af257312f7d860d4bc7dad.mp3","https://user.uploads.dev/file/035942cf53af257312f7d860d4bc7dad.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Swamp","","55964709","false","media/music-library/swamp-c4b881d88d1dd996fe712df2297def61.mp3","https://user.uploads.dev/file/c4b881d88d1dd996fe712df2297def61.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Tavern","","76840245","false","media/music-library/tavern-733c911b749f5353ed58a56f4097a172.mp3","https://user.uploads.dev/file/733c911b749f5353ed58a56f4097a172.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Tavern Concert","","62709813","false","media/music-library/tavern-concert-d336727a62f9ba0efceb1303f68445aa.mp3","https://user.uploads.dev/file/d336727a62f9ba0efceb1303f68445aa.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Tavern Dance","","67833117","false","media/music-library/tavern-dance-50dc6554202437f59cb0bcf99f97dc4b.mp3","https://user.uploads.dev/file/50dc6554202437f59cb0bcf99f97dc4b.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Tavern in a Desert","","59376909","false","media/music-library/tavern-in-a-desert-950a9b10ae693f73e27e85b1fad13d33.mp3","https://user.uploads.dev/file/950a9b10ae693f73e27e85b1fad13d33.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Tense Negotiations","","55927245","false","media/music-library/tense-negotiations-3217d0f8488a56ef9c7538635cb158f1.mp3","https://user.uploads.dev/file/3217d0f8488a56ef9c7538635cb158f1.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Tense Path","","52921365","false","media/music-library/tense-path-51462b03ecffc5a27bb60d57f43dfe9b.mp3","https://user.uploads.dev/file/51462b03ecffc5a27bb60d57f43dfe9b.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","The Abyssal Passage","","52439949","false","media/music-library/the-abyssal-passage-39f90bfdcf03f7602a5e3a4f3d5b2151.mp3","https://user.uploads.dev/file/39f90bfdcf03f7602a5e3a4f3d5b2151.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","The Adventure Begins","","59698221","false","media/music-library/the-adventure-begins-61c241a07e7183888b63fa69dd9a77c1.mp3","https://user.uploads.dev/file/61c241a07e7183888b63fa69dd9a77c1.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","The Adventure Ends","","58574709","false","media/music-library/the-adventure-ends-177de40ed602ddc501e94ec72f66eda9.mp3","https://user.uploads.dev/file/177de40ed602ddc501e94ec72f66eda9.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","The End of the Quest","","59526381","false","media/music-library/the-end-of-the-quest-bfb2b6e0380128dd8188a669a2f306b8.mp3","https://user.uploads.dev/file/bfb2b6e0380128dd8188a669a2f306b8.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","The Last Fight","","60908733","false","media/music-library/the-last-fight-8ec61476d60bdbd42a1c39bbc6ef1894.mp3","https://user.uploads.dev/file/8ec61476d60bdbd42a1c39bbc6ef1894.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","The Party Reunites","","56961165","false","media/music-library/the-party-reunites-9cc6dd8ccf69052995c5dc925a7ab892.mp3","https://user.uploads.dev/file/9cc6dd8ccf69052995c5dc925a7ab892.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","The Tall Tales Tavern","","62706645","false","media/music-library/the-tall-tales-tavern-f1d18bc9d9a72b6c2fee9a6e9afb4c78.mp3","https://user.uploads.dev/file/f1d18bc9d9a72b6c2fee9a6e9afb4c78.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","The Wandering Bard Tavern","","58070997","false","media/music-library/the-wandering-bard-tavern-a7224ee6e8c477e6e48b9c6849896e17.mp3","https://user.uploads.dev/file/a7224ee6e8c477e6e48b9c6849896e17.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Thunderstorm","","63797013","false","media/music-library/thunderstorm-0a8df28ddbe99179c8fc8c2c0fea2520.mp3","https://user.uploads.dev/file/0a8df28ddbe99179c8fc8c2c0fea2520.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Tragic Betrayal","","61639341","false","media/music-library/tragic-betrayal-33cc60495fa714b1afad978283ea01bd.mp3","https://user.uploads.dev/file/33cc60495fa714b1afad978283ea01bd.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Travellers Rest","","61502421","false","media/music-library/travellers-rest-39e46ec54c42b6d2261a75eb056edc6c.mp3","https://user.uploads.dev/file/39e46ec54c42b6d2261a75eb056edc6c.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Underdark","","51095997","false","media/music-library/underdark-71ff73e5eeabf07f85303b7ab80f60d9.mp3","https://user.uploads.dev/file/71ff73e5eeabf07f85303b7ab80f60d9.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Underwater City","","63468309","false","media/music-library/underwater-city-287d545aa8edb39c762b410ba977b14c.mp3","https://user.uploads.dev/file/287d545aa8edb39c762b410ba977b14c.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Vampire Castle","","60686133","false","media/music-library/vampire-castle-18de4afe1e32f5ce217833b57e8f430d.mp3","https://user.uploads.dev/file/18de4afe1e32f5ce217833b57e8f430d.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Village","","56962485","false","media/music-library/village-5423c3b6ac9fde295147b24973e9b6c2.mp3","https://user.uploads.dev/file/5423c3b6ac9fde295147b24973e9b6c2.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Village Feast","","59924733","false","media/music-library/village-feast-15b37fb654abeeb10def7ce68104a85e.mp3","https://user.uploads.dev/file/15b37fb654abeeb10def7ce68104a85e.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Volcano","","58703469","false","media/music-library/volcano-60d14a9ecba07edd961569d5616b4520.mp3","https://user.uploads.dev/file/60d14a9ecba07edd961569d5616b4520.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Wasteland","","51059373","false","media/music-library/wasteland-216b60f27f378a8bcd3943a6b25d0b1a.mp3","https://user.uploads.dev/file/216b60f27f378a8bcd3943a6b25d0b1a.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Wilderness Travel","","57575925","false","media/music-library/wilderness-travel-d096de06dfbefaa59275f0af854ea844.mp3","https://user.uploads.dev/file/d096de06dfbefaa59275f0af854ea844.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Wild Wonders","","55861173","false","media/music-library/wild-wonders-d8f5a4719c677df54d5160530708f49e.mp3","https://user.uploads.dev/file/d8f5a4719c677df54d5160530708f49e.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"soundtrack-library","Wizard Tower","","62003685","false","media/music-library/wizard-tower-a2c554b0d13e04f9427d3551d4a79bb8.mp3","https://user.uploads.dev/file/a2c554b0d13e04f9427d3551d4a79bb8.mp3","index.html: commented-out <option> music library (dynamic audio selection)"
"premade-card-image","Every Trick Works Once","","32850","true","04-project-assets/premade-adventures/cards/every-trick-works-once.webp","https://user.uploads.dev/file/9994dd9d27a019ab7c77d14a27e3542f.webp","index.html: inline premadeAdventures data (top-rated cards shown instantly)"
"premade-card-image","Guest of the Gallows","","41240","true","04-project-assets/premade-adventures/cards/guest-of-the-gallows.webp","https://user.uploads.dev/file/ed61ba817fbb595e0c41fc3c7ae1ca40.webp","index.html: inline premadeAdventures data (top-rated cards shown instantly)"
"premade-card-image","Seven More, Then We Meet","","44072","true","04-project-assets/premade-adventures/cards/seven-more-then-we-meet.webp","https://user.uploads.dev/file/832159f06934eb80ec1fb8d37ad451bf.webp","index.html: inline premadeAdventures data (top-rated cards shown instantly)"
"premade-card-image","Stop Paying My Ransom","","46742","true","04-project-assets/premade-adventures/cards/stop-paying-my-ransom.webp","https://user.uploads.dev/file/141e7120d2067a153c102a2e3f778654.webp","index.html: inline premadeAdventures data (top-rated cards shown instantly)"
"premade-card-image","He Counts My Chimneys","","35162","true","04-project-assets/premade-adventures/cards/he-counts-my-chimneys.webp","https://user.uploads.dev/file/2102a8e20a6f2870fea93da257f4accc.webp","index.html: inline premadeAdventures data (top-rated cards shown instantly)"
"premade-card-image","It Only Haunts Bad Carpentry","","30148","true","04-project-assets/premade-adventures/cards/it-only-haunts-bad-carpentry.webp","https://user.uploads.dev/file/584603e45dcbdbd4423a6e1fb8fcd7d1.webp","index.html: inline premadeAdventures data (top-rated cards shown instantly)"
"premade-card-image","It Was Their Idea","","31354","true","04-project-assets/premade-adventures/cards/it-was-their-idea.webp","https://user.uploads.dev/file/9a1bd944d09a4ef7cf20276d4de3b3f7.webp","index.html: inline premadeAdventures data (top-rated cards shown instantly)"
"premade-card-image","The Thornmouth Rulebook","","15828","true","04-project-assets/premade-adventures/cards/the-thornmouth-rulebook.webp","https://user.uploads.dev/file/eedf79d26ab00b3e5a932900e23dfe71.webp","index.html: inline premadeAdventures data (top-rated cards shown instantly)"
"premade-card-image","They Promoted Me to Catch Me","","25790","true","04-project-assets/premade-adventures/cards/they-promoted-me-to-catch-me.webp","https://user.uploads.dev/file/a11781461afcad31c91827ca82572749.webp","index.html: inline premadeAdventures data (top-rated cards shown instantly)"
"premade-card-image","I Buried the Demon Lord","","26436","true","04-project-assets/premade-adventures/cards/i-buried-the-demon-lord.webp","https://user.uploads.dev/file/f9b808bd1414bc38941ce7d69bc05a42.webp","index.html: inline premadeAdventures data (top-rated cards shown instantly)"
"premade-card-image","Phase Two Starts After Midterms","","29340","true","04-project-assets/premade-adventures/cards/phase-two-starts-after-midterms.webp","https://user.uploads.dev/file/9f4a4a515bd9349b7f7081365613d037.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Hate Me Until the Envoy Leaves","","44596","true","04-project-assets/premade-adventures/cards/hate-me-until-the-envoy-leaves.webp","https://user.uploads.dev/file/5e3ee68d6f1b62658f00eca938a28e1d.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Killings Aren't Mine","","30128","true","04-project-assets/premade-adventures/cards/the-killings-arent-mine.webp","https://user.uploads.dev/file/35f22b60a5fa65359e87429b083ef09d.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Prosecution Knows What I Am","","31774","true","04-project-assets/premade-adventures/cards/the-prosecution-knows-what-i-am.webp","https://user.uploads.dev/file/40a547071b32d8001cd7126f37c1570f.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Unkillable Till Sunday","","50610","true","04-project-assets/premade-adventures/cards/unkillable-till-sunday.webp","https://user.uploads.dev/file/4a42c347f3d53d6b4a57aae52afc531c.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","#1 on the Naughty List","","41742","true","04-project-assets/premade-adventures/cards/1-on-the-naughty-list.webp","https://user.uploads.dev/file/dd89bcb3de019e7f8d34889a05d2a914.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Come Home, Runt","","36622","true","04-project-assets/premade-adventures/cards/come-home-runt.webp","https://user.uploads.dev/file/99e6fc0c24fe33b8799c1f7c47e91c97.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Steel Comes Home First","","22362","true","04-project-assets/premade-adventures/cards/the-steel-comes-home-first.webp","https://user.uploads.dev/file/f7b09ac83db88ef28449518157f725e5.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Don't Let Me Pass","","39886","true","04-project-assets/premade-adventures/cards/dont-let-me-pass.webp","https://user.uploads.dev/file/b0b7d757d149c659350f58d95c2a691e.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Parish Pays Me to Say Fever","","38516","true","04-project-assets/premade-adventures/cards/the-parish-pays-me-to-say-fever.webp","https://user.uploads.dev/file/d0eeef84ceef4e0a5d1ce65f461dfcd5.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Stamped: Retrieval Only","","45856","true","04-project-assets/premade-adventures/cards/stamped-retrieval-only.webp","https://user.uploads.dev/file/9bad584d41a4507987bb2a92c1e0f100.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Caught You Again, Darling","","35120","true","04-project-assets/premade-adventures/cards/caught-you-again-darling.webp","https://user.uploads.dev/file/853656fff9d04d2e356a5027eb856ec4.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Y'r Enimence","","46900","true","04-project-assets/premade-adventures/cards/yr-enimence.webp","https://user.uploads.dev/file/44ecfd1924d48f37d50d74db5f1797c7.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Permanent Marker","","37606","true","04-project-assets/premade-adventures/cards/permanent-marker.webp","https://user.uploads.dev/file/59b805e7a056706695bb01d1b0910ad9.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Exterminator Knows","","25324","true","04-project-assets/premade-adventures/cards/the-exterminator-knows.webp","https://user.uploads.dev/file/88a80b6cde7b9a4ffe4373b03168a95a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Rain, Shine, or Doomsday","","38576","true","04-project-assets/premade-adventures/cards/rain-shine-or-doomsday.webp","https://user.uploads.dev/file/008ddc09eed58194bb4d4565402051bc.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Kill Me Again Tomorrow","","40176","true","04-project-assets/premade-adventures/cards/kill-me-again-tomorrow.webp","https://user.uploads.dev/file/970e691e2499997fc7d7b5f348f93e0f.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","We Were Together All Night","","47770","true","04-project-assets/premade-adventures/cards/we-were-together-all-night.webp","https://user.uploads.dev/file/9a539f347f9d057da9421e83f6b86737.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","They Named Me Pancake","","43692","true","04-project-assets/premade-adventures/cards/they-named-me-pancake.webp","https://user.uploads.dev/file/a463b6472b03fed2a03c8ffa9bb0557e.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Mountain Purrs When I'm On Time","","55672","true","04-project-assets/premade-adventures/cards/the-mountain-purrs-when-im-on-time.webp","https://user.uploads.dev/file/d21b46005548f5dc852889d91139a929.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Promote the Deckhand or Lose the War","","24642","true","04-project-assets/premade-adventures/cards/promote-the-deckhand-or-lose-the-war.webp","https://user.uploads.dev/file/1a552b005915caaa46d85ace0de8913c.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Say Please to the Siege Engine","","44476","true","04-project-assets/premade-adventures/cards/i-say-please-to-the-siege-engine.webp","https://user.uploads.dev/file/8af29d4dd0d17e142ffa8c4efacfd048.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Janus Wall","","15058","true","04-project-assets/premade-adventures/cards/the-janus-wall.webp","https://user.uploads.dev/file/d2d4d897251fcdb119df333312047748.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Dress Her for the Knives","","25180","true","04-project-assets/premade-adventures/cards/dress-her-for-the-knives.webp","https://user.uploads.dev/file/248acd4288fc079808dae988267d2b3b.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","A Loser Has Come to Slay You","","20234","true","04-project-assets/premade-adventures/cards/a-loser-has-come-to-slay-you.webp","https://user.uploads.dev/file/c9b2193ea9ae074f3625e41fad82ee7c.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Sleep-Bringer","","39070","true","04-project-assets/premade-adventures/cards/sleep-bringer.webp","https://user.uploads.dev/file/4d4d0b08f6b53034ab3af8b0240b656c.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Guns Miss on Purpose","","26238","true","04-project-assets/premade-adventures/cards/the-guns-miss-on-purpose.webp","https://user.uploads.dev/file/75c8083ef93fda8290985febee30ac6a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Swindle Me Twice","","32122","true","04-project-assets/premade-adventures/cards/swindle-me-twice.webp","https://user.uploads.dev/file/ad1cbaca4cfd813ee4b8af6326281615.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Empty Enough to Hold It","","47550","true","04-project-assets/premade-adventures/cards/empty-enough-to-hold-it.webp","https://user.uploads.dev/file/4fa99be658dc5cfe5c8273e966da48ff.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Call Me Hollow One More Time","","29828","true","04-project-assets/premade-adventures/cards/call-me-hollow-one-more-time.webp","https://user.uploads.dev/file/cb605e7fc1751d70bfc96c0b78de84eb.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Unchain Me, We're Losing Daylight","","43660","true","04-project-assets/premade-adventures/cards/unchain-me-were-losing-daylight.webp","https://user.uploads.dev/file/7d186388f2f777c9431551f1889cb37d.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Eat What Kills You","","20682","true","04-project-assets/premade-adventures/cards/i-eat-what-kills-you.webp","https://user.uploads.dev/file/e16cac6106f2b8585ad23a36a2735e25.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Nothing Bites the Bait Anymore","","33480","true","04-project-assets/premade-adventures/cards/nothing-bites-the-bait-anymore.webp","https://user.uploads.dev/file/6e75c50ff8e826e098fb653134d361a1.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","They Hunt Where I've Already Swept","","29028","true","04-project-assets/premade-adventures/cards/they-hunt-where-ive-already-swept.webp","https://user.uploads.dev/file/44814a1969ef8e79be0bd894f0690f72.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Two Hundred Years, Three Carts","","49548","true","04-project-assets/premade-adventures/cards/two-hundred-years-three-carts.webp","https://user.uploads.dev/file/815ab576c2290bf93e5ce79f95772ea8.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I One-Starred This World","","29432","true","04-project-assets/premade-adventures/cards/i-one-starred-this-world.webp","https://user.uploads.dev/file/595b43d4505ea0eef95abb4d97d83f8b.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","My Hoard Expects Breakfast","","44996","true","04-project-assets/premade-adventures/cards/my-hoard-expects-breakfast.webp","https://user.uploads.dev/file/7fcbc9103dfbf3e4e3348e239f66338b.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Wet Dog, Cold Blood","","22590","true","04-project-assets/premade-adventures/cards/wet-dog-cold-blood.webp","https://user.uploads.dev/file/c15a87efe0471a7deb4d06f25911c24f.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Devil of Salem","","31136","true","04-project-assets/premade-adventures/cards/the-devil-of-salem.webp","https://user.uploads.dev/file/f73debf171e1d12f028fe6ae63c16189.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Steal My Wife, Please","","28730","true","04-project-assets/premade-adventures/cards/steal-my-wife-please.webp","https://user.uploads.dev/file/47322acaf3f5873e96fb94d4cf8f4621.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Hold Still, Your Sins Are Showing","","51526","true","04-project-assets/premade-adventures/cards/hold-still-your-sins-are-showing.webp","https://user.uploads.dev/file/1eaba24f9b01076bf6ac7916e6ba9f4a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","My New Heart Holds a Grudge","","35032","true","04-project-assets/premade-adventures/cards/my-new-heart-holds-a-grudge.webp","https://user.uploads.dev/file/3dc71764c479e2e7a9836df80bca489d.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Decide What She Hears","","35900","true","04-project-assets/premade-adventures/cards/i-decide-what-she-hears.webp","https://user.uploads.dev/file/fedd4d364743a37adc73a47fb31b5ab0.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Day Six","","21444","true","04-project-assets/premade-adventures/cards/day-six.webp","https://user.uploads.dev/file/287c09a95a6bc100dbe6f97147f4ebbc.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Read the Patch Notes","","34940","true","04-project-assets/premade-adventures/cards/i-read-the-patch-notes.webp","https://user.uploads.dev/file/3875fc10904e8858bbad2cde82d4c85e.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Sankaku Job","","27286","true","04-project-assets/premade-adventures/cards/the-sankaku-job.webp","https://user.uploads.dev/file/3662c08cdb5db348aa15246129871dc0.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","They Keep Toasting My Health","","33442","true","04-project-assets/premade-adventures/cards/they-keep-toasting-my-health.webp","https://user.uploads.dev/file/f79550a5f53399cbc12968281e8ecee8.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The New Normal","","32336","true","04-project-assets/premade-adventures/cards/the-new-normal.webp","https://user.uploads.dev/file/10d1bb4355f0c7d54a1d4c2a27374285.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Standby, Assassin","","28744","true","04-project-assets/premade-adventures/cards/standby-assassin.webp","https://user.uploads.dev/file/dc0f28bc8b006ede5e6fcecc8d4d0bb7.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","His Pack Followed Me Home","","25388","true","04-project-assets/premade-adventures/cards/his-pack-followed-me-home.webp","https://user.uploads.dev/file/843789c418b01c5beb583ab2b2ac057c.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Tyrant Repeats a Year","","28358","true","04-project-assets/premade-adventures/cards/the-tyrant-repeats-a-year.webp","https://user.uploads.dev/file/fa6f67826fccff627a58097bf2c78931.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Her Head Is Worth Ten Floors","","28438","true","04-project-assets/premade-adventures/cards/her-head-is-worth-ten-floors.webp","https://user.uploads.dev/file/0969e6c463b2a8ab89b52094309fb073.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","She Gets Worse Every Today","","30724","true","04-project-assets/premade-adventures/cards/she-gets-worse-every-today.webp","https://user.uploads.dev/file/cfdd1b1bd3af7b84a4765e2800bb0d9c.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Fourth Seat","","47608","true","04-project-assets/premade-adventures/cards/the-fourth-seat.webp","https://user.uploads.dev/file/1c925386d5211c8a64a4a56ac7e3b82e.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","A Thousand Fools at Your Door","","29574","true","04-project-assets/premade-adventures/cards/a-thousand-fools-at-your-door.webp","https://user.uploads.dev/file/7ee44f2f741bdd5e2269a3c58ea4cd8a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Dam Fills When I Don't Cry","","22242","true","04-project-assets/premade-adventures/cards/the-dam-fills-when-i-dont-cry.webp","https://user.uploads.dev/file/4b3df79e3c28078de55118f7a29c820d.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Rumor of Marrow Lake","","28138","true","04-project-assets/premade-adventures/cards/the-rumor-of-marrow-lake.webp","https://user.uploads.dev/file/d6045e1f9ef95ecd1207badcca5c17a1.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Chaperoned","","26452","true","04-project-assets/premade-adventures/cards/chaperoned.webp","https://user.uploads.dev/file/2af05ffffc2bcdfdcc739bae4abf0744.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Off-Camera","","25830","true","04-project-assets/premade-adventures/cards/off-camera.webp","https://user.uploads.dev/file/41a0eebdbc66aaa34e5c8a155586278b.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Taking Their Moms to Prom","","18408","true","04-project-assets/premade-adventures/cards/taking-their-moms-to-prom.webp","https://user.uploads.dev/file/316d4198e9f90fb7e8323d4953112300.webp","premade-adventures.json manifest (723 entries)"
